メッシ?,population,A29_004,A29_005,Shigaika,Chosei,distance,emRoad,L01_100,L02_094,LandPrice
52370209909,,,,,3,3439.448694,,,,
52370209902,,,,,3,3206.779484,1,,,
52370208995,,,,,3,2328.164491,,,,
52370214979,,,,,3,758.7824123,,,,
52370214988,,,,,3,884.030788,,,,
52370208998,,,,,3,2327.218165,,,,
52370209907,,,,,3,3355.107112,,,,
52370209916,,,,,3,3230.263956,,,,
52370209917,,,,,3,3268.296412,,,,
52370209910,33.23,,,,3,3082.674379,,,,
52370209903,,,,,3,3228.869687,,,,
52370208996,,,,,3,2324.870786,,,,
52370208997,,,,,3,2324.850851,,,,
52370209906,,,,,3,3318.069445,,,,
52370209915,,,,,3,3195.887563,,,,
52370209924,,,,,3,3075.790123,,,,
52370209925,,,,,3,3107.272496,,,,
52370209918,,,,,3,3309.858906,,,,
52370209911,6.8,,,,3,3097.183906,,,,
52370209904,,,,,3,3254.844502,,,,
52370209905,,,,,3,3284.611776,,,,
52370209914,,,,,3,3165.286351,,,,
52370209923,,,,,3,3048.290567,,,,
52370209932,3.4,,,,3,2934.131257,1,,,
52370209933,3.4,,,,3,2958.257285,,,,
52370209926,,,,,3,3142.617995,,,,
52370209919,,,,,3,3354.820245,,,,
52370209912,,,,,3,3115.840677,1,,,
52370209913,3.4,,,,3,3138.570741,,,,
52370209922,3.4,,,,3,3024.882449,1,,,
52370209931,19.94,,,,3,2914.311919,,,,
52370209940,43.19,,,,3,2807.106318,,,,
52370209941,3.32,,,,3,2823.031957,,,,
52370209934,,,,,3,2986.585641,,,,
52370209927,,,,,3,3181.69788,,,,
52370209920,26.58,,,,3,2990.708025,,,,
52370209921,9.97,,,,3,3005.66136,,,,
52370209930,16.61,,,,3,2898.887602,,,,
52370209939,,,,,3,3186.761408,,,,
52370209948,,,,,3,3054.845707,,,,
52370209949,,,,,3,3103.502152,,,,
52370209942,,,,,3,2843.487358,1,,,
52370209935,,,,,3,3018.998035,,,,
52370209928,,,,,3,3224.376374,,,,
52370209929,,,,,3,3270.512604,,,,
52370209938,,,,,3,3139.395127,,,,
52370209947,,,,,3,3009.765197,,,,
52370209956,,,,,3,2881.719671,,,,
52370209957,,,,,3,2924.28689,,,,
52370209950,3.32,,,,3,2715.258041,,,,
52370209943,,,,,3,2868.375617,,,,
52370209936,,,,,3,3055.3645,,,,
52370209937,,,,,3,3095.545686,,,,
52370209946,,,,,3,2968.423544,,,,
52370209955,,,,,3,2843.133828,,,,
52370207908,,,,,3,2833.536184,,,,
52370207909,,,,,3,2933.217283,,,,
52370208930,6.94,,,,3,2824.601604,,,,
52370208923,,,,,3,2992.915718,,,,
52370206988,,,,,3,1472.770802,,,,
52370206989,,,,,3,1575.224744,,,,
52370208926,,,,,3,2972.006805,,,,
52370207907,,,,,3,2735.021804,,,,
52370207916,0,,,,3,2589.174299,,,,
52370207917,,,,,3,2688.149552,,,,
52370207910,,,,,3,2030.070953,,,,
52370207903,,,,,3,2355.534844,,,,
52370208924,,,,,3,2981.563919,,,,
52370208925,,,,,3,2974.584012,,,,
52370207906,,,,,3,2637.804862,,,,
52370207915,0.1,,,,3,2491.536083,,,,
52370207924,0,,,,3,2345.327163,,,,
52370207925,0.39,,,,3,2443.434728,,,,
52370207918,3.47,,,,3,2788.319471,,,,
52370207911,,,,,3,2118.016799,,,,
52370207904,,,,,3,2447.879609,,,,
52370207905,,,,,3,2542.034212,,,,
52370207914,,,,,3,2395.3984,,,,
52370207923,,,,,3,2248.777085,,,,
52370207932,3.63,,,,3,2102.308493,,,,
52370207933,,,,,3,2199.319269,,,,
52370207926,0.13,,,,3,2542.919525,,,,
52370207919,,,,,3,2889.559819,,,,
52370207912,,,,,3,2208.40555,,,,
52370207913,,,,,3,2300.949335,,,,
52370207922,,,,,3,2153.993936,,,,
52370207931,5.44,,,,3,2007.149492,,,,
52370207940,,,,,3,1860.362805,,,,
52370207941,,,,,3,1955.951344,,,,
52370207934,0.13,,,,3,2297.947312,,,,
52370207927,3.47,,,,3,2643.626081,,,,
52370207920,,,,,3,1970.743672,,,,
52370207921,,,,,3,2061.221474,,,,
52370207930,1.81,,,,3,1914.118457,,,,
52370207939,,,,,3,2770.481774,,,,
52370207948,,,,,3,2636.644408,,,,
52370207949,,,,,3,2688.577153,,,,
52370207942,3.63,,,,3,2053.483282,,,,
52370207935,0.38,,,,3,2397.993085,,,,
52370207928,24.28,,,,3,2745.419955,,,,
52370207929,,,,,3,2848.184572,,,,
52370207938,3.47,,,,3,2705.053119,,,,
52370207947,,,,,3,2562.38459,,,,
52370207956,,,,,3,2420.21671,,,,
52370207957,,,,,3,2504.206004,,,,
52370207950,,,,,3,1809.67365,,,,
52370207943,0.01,,,,3,2152.694495,,,,
52370207936,6.94,,,,3,2499.286345,,,,
52370207937,6.94,,,,3,2601.681394,,,,
52370207946,6.94,,,,3,2458.354379,,,,
52370207955,0.13,,,,3,2315.469197,,,,
52370207964,0.33,,,,3,2173.215469,,,,
52370207965,6.94,,,,3,2278.740913,,,,
52370207958,,,,,3,2553.693416,,,,
52370207951,,,,,3,1907.802634,,,,
52370207944,0.39,,,,3,2253.363193,,,,
52370207945,0.25,,,,3,2355.302505,,,,
52370207954,0.45,,,,3,2211.695767,,,,
52370207963,0.45,,,,3,2068.652314,,,,
52370207972,0.03,,,,3,1926.236854,,,,
52370207973,0.31,,,,3,2031.668206,,,,
52370208994,,,,,3,2337.075426,,,,
52370208987,,,,,3,2417.267813,,,,
52370207952,0,,,,3,2007.673987,,,,
52370207953,0.31,,,,3,2109.040205,,,,
52370208990,,,,,3,2356.055543,,,,
52370207971,,,,,3,1821.909003,,,,
52370207980,,,,,3,1679.244796,,,,
52370207981,,,,,3,1784.557126,,,,
52370207974,3.56,,,,3,2138.039822,,,,
52370207967,,,,,3,2420.354258,,,,
52370208988,,,,,3,2419.544761,,,,
52370208989,,,,,3,2427.213128,,,,
52370207970,,,,,3,1718.885587,,,,
52370207979,,,,,3,2447.264799,,,,
52370207988,,,,,3,2309.403259,,,,
52370207989,,,,,3,2368.519609,,,,
52370207982,,,,,3,1890.94584,,,,
52370207975,3.47,,,,3,2245.086151,,,,
52370207968,,,,,3,2471.520673,,,,
52370207969,,,,,3,2526.84823,,,,
52370207978,,,,,3,2390.096308,,,,
52370207987,,,,,3,2254.56182,,,,
52370207996,,,,,3,2120.692444,,,,
52370207997,,,,,3,2172.873949,,,,
52370207990,,,,,3,1643.901386,,,,
52370207983,0,,,,3,1998.23903,,,,
52370207976,,,,,3,2288.714444,,,,
52370207977,,,,,3,2337.148542,,,,
52370207986,,,,,3,2204.314377,,,,
52370207995,,,,,3,2073.5329,,,,
52370208904,,,,,3,3165.949498,,,,
52370208905,,,,,3,3159.376905,,,,
52370207998,,,,,3,2229.724866,,,,
52370207991,,,,,3,1751.339237,,,,
52370207984,,,,,3,2106.298485,,,,
52370207985,,,,,3,2158.981707,,,,
52370207994,,,,,3,2031.745038,,,,
52370208903,,,,,3,3176.642611,,,,
52370208912,,,,,3,3099.810956,,,,
52370208913,,,,,3,3084.816087,,,,
52370208906,,,,,3,3156.950573,,,,
52370207999,,,,,3,2290.897599,,,,
52370207992,,,,,3,1859.628243,,,,
52370207993,,,,,3,1968.627956,,,,
52370208902,,,,,3,3179.186316,,,,
52370208911,,,,,3,3041.959591,,,,
52370208920,,,,,3,2905.612003,,,,
52370208921,,,,,3,2961.695159,,,,
52370208914,,,,,3,3073.803623,,,,
52370208907,,,,,3,3156.935898,,,,
52370208900,,,,,3,3033.950108,,,,
52370208901,,,,,3,3122.805163,,,,
52370208910,,,,,3,2987.383065,,,,
52370208919,,,,,3,3072.370851,,,,
52370208928,,,,,3,2973.843748,,,,
52370208929,,,,,3,2980.086684,,,,
52370208922,,,,,3,3008.589918,,,,
52370208915,,,,,3,3067.033605,,,,
52370208908,,,,,3,3158.680061,,,,
52370208909,,,,,3,3164.55856,,,,
52370208918,,,,,3,3066.315716,,,,
52370208927,,,,,3,2971.991215,,,,
52371246905,2.95,10,準工業地域,2,,3501.844565,,,,
52371246945,10.87,10,準工業地域,2,,3548.874306,1,,,
52371246954,32.61,10,準工業地域,2,,3678.61753,1,,,
52371246906,,10,準工業地域,2,,3387.759652,1,,,
52371246941,,12,工業専用地域,2,,4000.026595,,,,
52371246950,,12,工業専用地域,2,,4128.271763,,,,
52371246960,,12,工業専用地域,2,,4145.508579,,,,
52371236997,33.15,10,準工業地域,2,,3267.562075,,,,
52370235999,,12,工業専用地域,2,,1194.208731,,,,
52370235959,,12,工業専用地域,2,,996.4024048,1,,,
52370235968,,12,工業専用地域,2,,1139.14099,,,,
52371246926,3.29,10,準工業地域,2,,3407.128171,1,,,
52371246907,20.66,10,準工業地域,2,,3273.698185,1,,,
52371246916,1.48,10,準工業地域,2,,3396.20479,1,,,
52371236996,7.65,10,準工業地域,2,,3381.831637,1,,,
52370235989,,12,工業専用地域,2,,1136.695567,,,,
52370236980,,12,工業専用地域,2,,1047.008481,1,,,
52370246900,,12,工業専用地域,2,,1175.277553,1,,,
52370246910,,12,工業専用地域,2,,1244.728839,,,,
52370235969,,12,工業専用地域,2,,1037.086505,1,,,
52371247905,,10,準工業地域,2,,2362.458567,1,,,
52371246964,28.26,10,準工業地域,2,,3697.955661,1,,,
52370235979,,12,工業専用地域,2,,1084.099529,,,,
52370236970,,12,工業専用地域,2,,989.6563704,1,,,
52371237980,71.77,5,第一種住居地域,2,,2920.876982,,,,
52371236998,68.18,5,第一種住居地域,2,,3153.303527,,,,
52370246911,,12,工業専用地域,2,,1174.625179,1,,,
52371236978,41.68,5,第一種住居地域,2,,3148.664424,,,,
52370235978,,12,工業専用地域,2,,1182.101224,,,,
52370236990,,12,工業専用地域,2,,1109.182785,1,,,
52370245909,,12,工業専用地域,2,,1255.835719,,,,
52371236977,17.85,5,第一種住居地域,2,,3263.087509,,,,
52371237981,44.64,5,第一種住居地域,2,,2806.497947,,,,
52371237982,59.11,5,第一種住居地域,2,,2692.122584,,,,
52371236999,79.46,5,第一種住居地域,2,,3039.057241,,,,
52371237970,34.84,5,第一種住居地域,2,,2919.818134,,,,
52371236979,33.76,5,第一種住居地域,2,,3034.241299,,,,
52371236988,27.87,5,第一種住居地域,2,,3149.644453,,,,
52371237991,94.06,5,第一種住居地域,2,,2810.607453,,,,
52371237992,52.3,5,第一種住居地域,2,,2696.407586,,,,
52371237994,42.18,5,第一種住居地域,2,,2468.069515,,,,
52371246908,3.47,5,第一種住居地域,2,,3159.662706,1,,,
52371237983,24.77,5,第一種住居地域,2,,2577.751389,,,,
52371246909,40.22,5,第一種住居地域,2,,3045.65614,1,,,
51377392910,,,,,,5489.394735,,,,
52371237990,50.8,5,第一種住居地域,2,,2924.824658,,,,
52371247902,27.49,5,第一種住居地域,2,,2703.846536,,,,
52371237993,42.19,5,第一種住居地域,2,,2582.227363,,,,
52371236984,22.2,5,第一種住居地域,2,,3607.208546,,,,
52371236993,23.91,5,第一種住居地域,2,,3724.696239,,,,
52371236994,47.82,5,第一種住居地域,2,,3610.399608,,,,
52371246902,,5,第一種住居地域,2,,3844.219066,,,,
52371247900,19.95,5,第一種住居地域,2,,2931.681865,1,,,
52371247901,71.08,5,第一種住居地域,2,,2817.743802,,,,
52371247903,15.56,5,第一種住居地域,2,,2589.995453,,,,
52371247904,41.62,5,第一種住居地域,2,,2476.19693,,,,
52370285993,,12,工業専用地域,2,,5625.39674,,,,
52370285994,,12,工業専用地域,2,,5593.924757,,,,
52370285975,,12,工業専用地域,2,,5408.796287,,,,
52370285982,,12,工業専用地域,2,,5571.005726,,,,
52371246903,65.21,5,第一種住居地域,2,,3730.076107,,,,
52371246904,8.7,5,第一種住居地域,2,,3615.950701,,,,
52370285973,,12,工業専用地域,2,,5448.445188,,,,
52370285974,,12,工業専用地域,2,,5415.944324,,,,
52370244938,,12,工業専用地域,2,,2453.317477,,,,
52370244968,,12,工業専用地域,2,,2593.880314,,,,
52370244947,,12,工業専用地域,2,,2597.835737,,,,
52370244948,,12,工業専用地域,2,,2497.611453,,,,
52370285983,,12,工業専用地域,2,,5536.856576,,,,
52370285972,,12,工業専用地域,2,,5483.145372,,,,
52370244929,,12,工業専用地域,2,,2309.132276,,,,
52370244937,,12,工業専用地域,2,,2555.280686,,,,
52370244967,,12,工業専用地域,2,,2690.518949,,,,
52370244988,,12,工業専用地域,2,,2699.402869,,,,
52370244969,,12,工業専用地域,2,,2498.754639,,,,
52370244976,,12,工業専用地域,2,,2836.610159,,,,
52370244949,,12,工業専用地域,2,,2398.668953,,,,
52370244928,,12,工業専用地域,2,,2411.752879,,,,
52370244958,,12,工業専用地域,2,,2544.550052,,,,
52370244959,,12,工業専用地域,2,,2447.506831,,,,
52370244987,,12,工業専用地域,2,,2792.390113,,,,
52370245903,,12,工業専用地域,2,,1821.452748,,,,
52370244989,,12,工業専用地域,2,,2608.130637,,,,
52370244997,,12,工業専用地域,2,,2846.433367,,,,
52370244977,,12,工業専用地域,2,,2740.337346,,,,
52370244957,,12,工業専用地域,2,,2642.994004,,,,
52370244979,,12,工業専用地域,2,,2552.320799,,,,
52370244986,,12,工業専用地域,2,,2886.92665,,,,
52370245902,,12,工業専用地域,2,,1919.300878,,,,
52371246922,58.69,5,第一種住居地域,2,,3861.290008,,,,
52370245904,,12,工業専用地域,2,,1722.012738,,,,
52370245905,,12,工業専用地域,2,,1619.535084,,,,
52370244998,,12,工業専用地域,2,,2755.271573,,,,
52370244978,,12,工業専用地域,2,,2645.520147,,,,
52370245900,,12,工業専用地域,2,,2126.140755,,,,
52370245901,,12,工業専用地域,2,,2021.999363,,,,
52371246915,273.53,5,第一種住居地域,2,,3510.014093,,,,
52371246944,67.39,5,第一種住居地域,2,,3661.510637,,,,
52371246923,54.35,5,第一種住居地域,2,,3747.669344,,,,
52371246924,60.87,5,第一種住居地域,2,,3634.098806,,,,
52370245906,,12,工業専用地域,2,,1523.84164,,,,
52370244999,,12,工業専用地域,2,,2665.913723,,,,
52371246913,136.95,5,第一種住居地域,2,,3737.744599,,,,
52371246914,30.43,5,第一種住居地域,2,,3623.86187,,,,
52371246970,8.4,5,第一種住居地域,2,,4164.74961,,,,
52371246971,49.16,5,第一種住居地域,2,,4053.181893,,,,
52371246942,5.6,5,第一種住居地域,2,,3887.095591,,,,
52371246933,45.65,5,第一種住居地域,2,,3759.840243,,,,
52371246925,2,5,第一種住居地域,2,,3520.583248,,,,
52371246912,52.17,5,第一種住居地域,2,,3851.659178,,,,
52371246943,,5,第一種住居地域,2,,3774.254176,,,,
52371246963,4.4,5,第一種住居地域,2,,3809.618557,,,,
52371246991,55.57,5,第一種住居地域,2,,4098.656119,1,,,
52371256900,60.11,5,第一種住居地域,2,,4234.034281,1,,,
52371246972,13.56,5,第一種住居地域,2,,3941.777501,,,,
52371246952,76.16,5,第一種住居地域,2,,3903.211717,,,,
52371246934,143.47,5,第一種住居地域,2,,3646.649933,,,,
52371246935,54.35,5,第一種住居地域,2,,3533.538766,1,,,
52371246962,58.06,5,第一種住居地域,2,,3921.440248,,,,
52371246990,49.1,5,第一種住居地域,2,,4209.016425,,,,
52371236987,20.4,10,準工業地域,2,,3264.032222,,,,
52371236995,26.42,10,準工業地域,2,,3496.111131,,,,
52371246973,4.4,5,第一種住居地域,2,,3830.550687,1,,,
52371246980,28,5,第一種住居地域,2,,4185.921418,,,,
52371246953,5.52,5,第一種住居地域,2,,3790.85121,,,,
52371246961,30.76,5,第一種住居地域,2,,4033.407521,,,,
52371236985,13.85,10,準工業地域,2,,3492.814485,,,,
52371236986,35.7,10,準工業地域,2,,3378.42231,1,,,
52370284919,,12,工業専用地域,2,,5095.598579,,,,
52370284929,,12,工業専用地域,2,,5172.843403,,,,
52370285905,,12,工業専用地域,2,,4797.652178,,,,
52370284939,,12,工業専用地域,2,,5257.76244,,,,
52371234986,,12,工業専用地域,2,,5666.491165,,,,
52371234967,,12,工業専用地域,2,,5551.561389,,,,
52371234968,,12,工業専用地域,2,,5437.139341,,,,
52370275994,,12,工業専用地域,2,,4776.003799,,,,
52370285903,,12,工業専用地域,2,,4833.449368,,,,
51377394971,,,,,,6825.047597,,,,
52370285904,,12,工業専用地域,2,,4796.846101,,,,
52370285910,,12,工業専用地域,2,,5042.975099,,,,
52370284949,,12,工業専用地域,2,,5343.032743,,,,
52370285900,,12,工業専用地域,2,,5028.054337,,,,
52371246951,11.2,5,第一種住居地域,2,,4015.688401,,,,
52370285902,,12,工業専用地域,2,,4896.738063,,,,
51377394985,,,,,,6688.051654,,,,
52370285914,,12,工業専用地域,2,,4884.847065,,,,
51377394998,,,,,,6568.064768,,,,
52370285921,,12,工業専用地域,2,,5086.105995,,,,
52370285911,,12,工業専用地域,2,,4999.978957,,,,
52370285912,,12,工業専用地域,2,,4959.254879,,,,
52370285901,,12,工業専用地域,2,,4961.123163,,,,
52370285913,,12,工業専用地域,2,,4920.859279,,,,
52370285940,,12,工業専用地域,2,,5299.997894,,,,
52370285925,,12,工業専用地域,2,,4961.221163,,,,
52370285930,,12,工業専用地域,2,,5214.023374,,,,
52370285915,,12,工業専用地域,2,,4878.708388,,,,
52370285922,,12,工業専用地域,2,,5046.077481,,,,
52370285923,,12,工業専用地域,2,,5008.347945,,,,
52370285924,,12,工業専用地域,2,,4972.969715,,,,
52370285935,,12,工業専用地域,2,,5052.052352,,,,
52370285942,,12,工業専用地域,2,,5220.403799,,,,
52370285943,,12,工業専用地域,2,,5183.943985,,,,
52370285944,,12,工業専用地域,2,,5149.772965,,,,
52370285931,,12,工業専用地域,2,,5172.450167,,,,
52370285920,,12,工業専用地域,2,,5128.379651,,,,
52370285933,,12,工業専用地域,2,,5096.010612,,,,
52370285934,,12,工業専用地域,2,,5061.245563,,,,
52370285941,,12,工業専用地域,2,,5259.104801,,,,
52370285954,,12,工業専用地域,2,,5238.332259,,,,
52370285955,,12,工業専用地域,2,,5231.556865,,,,
52371244928,,12,工業専用地域,2,,5455.485067,,,,
52370285962,,12,工業専用地域,2,,5395.332087,,,,
52370285932,,12,工業専用地域,2,,5133.095446,,,,
52370285945,,12,工業専用地域,2,,5142.888127,,,,
52370285952,,12,工業専用地域,2,,5307.784011,,,,
52370285953,,12,工業専用地域,2,,5271.92893,,,,
52371244926,,12,工業専用地域,2,,5683.579257,,,,
52371244927,,12,工業専用地域,2,,5569.524543,,,,
52371245905,,12,工業専用地域,2,,4643.602232,,,,
52371244929,,12,工業専用地域,2,,5341.461806,,,,
52370285963,,12,工業専用地域,2,,5360.063059,,,,
52370285964,,12,工業専用地域,2,,5327.022627,,,,
52370285965,,12,工業専用地域,2,,5320.067308,,,,
52371244919,,12,工業専用地域,2,,5334.516796,,,,
52371245903,,12,工業専用地域,2,,4872.091458,,,,
52371245904,,12,工業専用地域,2,,4757.842628,,,,
52371245913,,12,工業専用地域,2,,4877.954795,,,,
52371245906,,12,工業専用地域,2,,4529.370912,,,,
52371244939,,12,工業専用地域,2,,5349.994509,,,,
52371245900,,12,工業専用地域,2,,5214.882984,,,,
52371244918,,12,工業専用地域,2,,5448.686533,,,,
52371245902,,12,工業専用地域,2,,4986.348139,,,,
52370295913,,12,工業専用地域,2,,5802.94646,,,,
52370295914,,12,工業専用地域,2,,5772.443253,,,,
52370295902,,12,工業専用地域,2,,5747.261189,,,,
52370285995,,12,工業専用地域,2,,5564.631662,,,,
52371245907,,12,工業専用地域,2,,4415.149374,,,,
52371245908,,12,工業専用地域,2,,4306.998596,,,,
52371245901,,12,工業専用地域,2,,5100.612143,,,,
52370295912,,12,工業専用地域,2,,5835.537612,,,,
52370295931,,12,工業専用地域,2,,6046.199453,,,,
52370295932,,12,工業専用地域,2,,6012.570168,,,,
52370295915,,12,工業専用地域,2,,5764.704647,,,,
52370295903,,12,工業専用地域,2,,5714.166205,,,,
52370285984,,12,工業専用地域,2,,5504.87807,,,,
52370285985,,12,工業専用地域,2,,5497.346043,,,,
52370285992,,12,工業専用地域,2,,5659.011256,,,,
52370295925,,12,工業専用地域,2,,5853.827616,,,,
52370295945,,12,工業専用地域,2,,5910.536531,,,,
52370295933,,12,工業専用地域,2,,5980.94447,,,,
52370295934,,12,工業専用地域,2,,5951.354304,,,,
52370295922,,12,工業専用地域,2,,5923.940348,,,,
52370295904,,12,工業専用地域,2,,5683.186167,,,,
52370295905,,12,工業専用地域,2,,5675.580545,,,,
52370295924,,12,工業専用地域,2,,5861.798291,,,,
52370295944,,12,工業専用地域,2,,6019.081978,,,,
52370295963,,12,工業専用地域,2,,6052.764076,,,,
52370295951,,12,工業専用地域,2,,6222.628865,,,,
52370295952,,12,工業専用地域,2,,6189.958891,,,,
52370295935,,12,工業専用地域,2,,5943.305617,,,,
52370295923,,12,工業専用地域,2,,5891.838576,,,,
52370295942,,12,工業専用地域,2,,6101.209269,,,,
52370295943,,12,工業専用地域,2,,6070.045754,,,,
52370295962,,12,工業専用地域,2,,6150.978386,,,,
52370295975,,12,工業専用地域,2,,5874.402014,,,,
52370295964,,12,工業専用地域,2,,5955.129526,,,,
52370295965,,12,工業専用地域,2,,5923.481387,,,,
52370295953,,12,工業専用地域,2,,6099.874727,,,,
52370295941,,12,工業専用地域,2,,6134.352281,,,,
52370295955,,12,工業専用地域,2,,5895.295555,,,,
52370295961,,12,工業専用地域,2,,6249.745119,,,,
52370295974,,12,工業専用地域,2,,5907.016456,,,,
